100, 669, 2851557, 6564489, 1233077, 568942
100, 679, 2877555, 6583191, 1264908, 576570
100, 689, 2945845, 6606842, 1266807, 583511
100, 699, 2929436, 7150705, 1304684, 594468
100, 709, 2986647, 6628810, 1365978, 601056
100, 719, 3012424, 6699949, 1300421, 605055
100, 729, 3079533, 6678226, 1319399, 615034
100, 739, 3117014, 6747715, 1361887, 625208
100, 749, 3188528, 6740188, 1383460, 650653
100, 759, 3154421, 6726219, 1372664, 630691
100, 769, 3160150, 6787014, 1393164, 663556
100, 779, 3231506, 6739327, 1436750, 646273
100, 789, 3257397, 6792011, 1450246, 654975
100, 799, 3288614, 6849992, 1445262, 657386
100, 809, 3354740, 6823158, 1463869, 675316
100, 819, 3372807, 6775882, 1487329, 672053
100, 829, 3370606, 6888109, 1505310, 681981
100, 839, 3442590, 6875345, 1546748, 689954
100, 849, 3515656, 6856982, 1561012, 692453
100, 859, 3539014, 6864072, 1555698, 703120
100, 869, 3567567, 6934854, 1584327, 707148
100, 879, 3640896, 6863452, 1593049, 722838
100, 889, 3653670, 7016788, 1609047, 727890
100, 899, 3659907, 6944909, 1630138, 729938
100, 909, 3714860, 6995219, 1645927, 756835
100, 919, 3748164, 7101777, 1695128, 753428
100, 929, 3746365, 7018907, 1708006, 775975
100, 939, 3780857, 7126028, 1746193, 791198
100, 949, 3787564, 7021855, 1718756, 774164
100, 959, 3826949, 6997949, 1745446, 800784
100, 969, 3831920, 7073334, 1764713, 789508
100, 979, 3860133, 7049084, 1806802, 790771
100, 989, 3918991, 7112307, 1795719, 830263
100, 999, 3904838, 7028056, 1843420, 810746
100, 1009, 3970919, 7095001, 1860501, 819780
100, 1019, 3991103, 7078351, 1848351, 828418
100, 1029, 4025801, 7205612, 1906804, 833180
100, 1039, 4012425, 7129169, 1903122, 833308
100, 1049, 4105998, 7147571, 1918571, 877447
100, 1059, 4129309, 7234688, 1929247, 847662
100, 1069, 4190875, 7177452, 1982290, 881559
100, 1079, 4205089, 7237761, 1976888, 874181
100, 1089, 4274472, 7171061, 1986031, 899014
100, 1099, 4312976, 7888942, 2090346, 950804
100, 1109, 4385380, 7254033, 2113642, 893342
100, 1119, 4407631, 7305888, 2093952, 933748
100, 1129, 4367502, 7653650, 2663163, 1004042
100, 1139, 4855907, 7387965, 2084256, 936717
100, 1149, 4437308, 7282747, 2100440, 913380
100, 1159, 4494015, 7329157, 2154545, 1008304
100, 1169, 4518018, 7420965, 2178213, 935567
100, 1179, 4571939, 7394140, 2213752, 938451
100, 1189, 4621334, 9204388, 2230369, 944163
100, 1199, 4653899, 7339126, 2213466, 949375
100, 1209, 4645181, 7349643, 2208328, 954967
100, 1219, 4690048, 7332463, 2260928, 965056
100, 1229, 4693082, 7403155, 2247455, 983991
100, 1239, 4743790, 7381245, 2313123, 1019876
100, 1249, 4799718, 7427379, 2316715, 999851
100, 1259, 4832027, 7483750, 2339770, 1023059
100, 1269, 4912656, 7424292, 2350864, 1004020
100, 1279, 4904295, 7497893, 2360586, 1012914
100, 1289, 4932372, 7497228, 2352642, 1020397
100, 1299, 5021095, 7507740, 2453947, 1019896
100, 1309, 5014632, 7559836, 2717457, 1251247
100, 1319, 5394034, 7767742, 3069264, 1194615
100, 1329, 5120522, 7611689, 2432023, 1078786
100, 1339, 5091430, 7621053, 2455194, 1050968
100, 1349, 5187822, 7559826, 2497839, 1052518
100, 1359, 5181716, 7626481, 2512749, 1064964
100, 1369, 5249564, 7685597, 2501897, 1073815
100, 1379, 5303150, 7646122, 2533485, 1068313
100, 1389, 5300749, 7630082, 2566807, 1085683
100, 1399, 5480884, 7665686, 2585415, 1095819
100, 1409, 5388793, 7750317, 2584797, 1129558
100, 1419, 5518666, 7819249, 2601595, 1110195
100, 1429, 5529417, 7753149, 2640124, 1105628
100, 1439, 5596804, 7773609, 2659134, 1121038
100, 1449, 5606073, 7877139, 2708295, 1125658
100, 1459, 5649605, 7817937, 2696846, 1132832
100, 1469, 5702919, 7825934, 2720432, 1136663
100, 1479, 5695737, 8237202, 2748457, 1144648
100, 1489, 5760616, 7777978, 2755369, 1141598
100, 1499, 5815661, 7765061, 2770415, 1180475
100, 1509, 5788158, 7931945, 2795025, 1160498
100, 1519, 5809064, 7837997, 2853316, 1188743
100, 1529, 5890790, 7864525, 2828443, 1164999
100, 1539, 5877324, 7880455, 2827000, 1189503
100, 1549, 5936664, 7927110, 2846969, 1194032
100, 1559, 5948298, 7977895, 2863809, 1185485
100, 1569, 6046251, 7940178, 2887082, 1189746
100, 1579, 6115289, 7916098, 2921710, 1184070
100, 1589, 6130297, 7898096, 2946095, 1202550
100, 1599, 6184034, 7897436, 2971901, 1210993
100, 1609, 6214546, 7934863, 2993795, 1214056
100, 1619, 6217357, 7963051, 3003150, 1220223
100, 1629, 6291916, 8042017, 3034467, 1223907
100, 1639, 6292597, 7987128, 3053386, 1238819
100, 1649, 6331144, 8010163, 3022959, 1256139
100, 1659, 6360181, 8037352, 3052347, 1270514
100, 1669, 6404282, 8073839, 3064844, 1277445
100, 1679, 6485860, 8156885, 3095640, 1277419
100, 1689, 7202056, 8906059, 3466745, 1412512
100, 1699, 6567250, 8067946, 3141300, 1269454
100, 1709, 6565704, 8042079, 3157889, 1279201
100, 1719, 6637252, 8141005, 3162015, 1286298
100, 1729, 6660598, 10145815, 3786822, 1436465
100, 1739, 7349050, 8898175, 3230769, 1312199
100, 1749, 6677218, 8095594, 3247555, 1316432
100, 1759, 6694835, 8139895, 3234679, 1326470
100, 1769, 6824923, 8233767, 3345250, 1363689
100, 1779, 6908446, 8583974, 3319861, 1327310
100, 1789, 6937844, 8298816, 3324202, 1344524
100, 1799, 6962314, 8234428, 3301637, 1358703
100, 1809, 7003798, 8285793, 3357105, 1384365
100, 1819, 7046576, 8418727, 3362401, 1357256
100, 1829, 8447744, 8903551, 4349652, 1584226
100, 1839, 7188793, 8306682, 3409483, 1376302
100, 1849, 7198410, 8346892, 3416134, 1405695
100, 1859, 7214838, 8518134, 3467852, 1415954
100, 1869, 7224319, 8387482, 3488099, 1413856
100, 1879, 7293926, 8382930, 3481377, 1403726
100, 1889, 7325259, 8418008, 3526919, 1402324
100, 1899, 7323639, 8410941, 3539352, 1421573
100, 1909, 7343287, 8565881, 3533779, 1431312
100, 1919, 7361462, 8491027, 3556552, 1453080
100, 1929, 7375734, 8454048, 3565420, 1442490
100, 1939, 7451447, 8485321, 3574242, 1439702
100, 1949, 7479177, 8539644, 3624271, 1472413
100, 1959, 7482683, 8514699, 3643831, 1474114
100, 1969, 7566232, 8512254, 3650215, 1449031
100, 1979, 7578320, 8543422, 3644011, 1489682
100, 1989, 7560593, 8614376, 3681392, 1470871
100, 1999, 7721252, 8596599, 3702055, 1497522
100, 2009, 7693051, 8567551, 3771349, 1481190
100, 2019, 7671197, 8619236, 3718393, 1498291
100, 2029, 7701624, 8597709, 3787565, 1496319
100, 2039, 7767323, 8731479, 3769098, 1491213
100, 2049, 8246194, 8716180, 3828467, 1592230
100, 2059, 7858520, 8630971, 3840828, 1515224
100, 2069, 7873122, 8656606, 3846199, 1528913
100, 2079, 7909193, 8652771, 3914616, 1546712
100, 2089, 7916722, 8763990, 3891971, 1555774
100, 2099, 7926951, 8688907, 3910344, 1537913
100, 2109, 8013024, 8754661, 3906486, 1561764
100, 2119, 7995104, 8753802, 3968799, 1573521
100, 2129, 8127869, 8984228, 3969731, 1542294
100, 2139, 8107396, 8778151, 3973680, 1566006
100, 2149, 8117499, 8741992, 3991280, 1590990
100, 2159, 8149541, 8738177, 3992636, 1598056
100, 2169, 9183467, 9836752, 4415048, 1575296
100, 2179, 8218949, 8754569, 4039892, 1609260
100, 2189, 8248015, 8799700, 4068556, 1583207
100, 2199, 8165874, 8799880, 4136161, 1640838
100, 2209, 8438313, 8858892, 4114182, 1655964
100, 2219, 8314557, 8971527, 4185390, 1673799
100, 2229, 8307587, 8885466, 4144463, 1647319
100, 2239, 8370565, 8869456, 4178296, 1622389
100, 2249, 8413645, 8923854, 4214655, 1645992
100, 2259, 8400401, 9037794, 4251848, 1669544
100, 2269, 8415711, 8918859, 4215403, 1644042
100, 2279, 8489186, 8924409, 4247580, 1653309
100, 2289, 8531988, 9016434, 4665727, 1661182
100, 2299, 8579626, 8991904, 4285317, 1673036
100, 2309, 8572285, 9016794, 4298477, 1666583
100, 2319, 8617185, 9045553, 4327693, 1674530
100, 2329, 8686621, 9136112, 4332915, 1709166
100, 2339, 8665947, 9049721, 4346530, 1714171
100, 2349, 8707059, 9042552, 4379184, 1717188
100, 2359, 8812032, 9065386, 4369342, 1746709
100, 2369, 8882750, 9117123, 4411077, 1704292
100, 2379, 8887847, 9094269, 4458268, 1709742
100, 2389, 8860167, 9082107, 4442453, 1717267
100, 2399, 8982911, 9129222, 4540264, 1765019
100, 2409, 8970762, 9122366, 4471132, 1729401
100, 2419, 9046638, 9096518, 4551785, 1725959
100, 2429, 9039016, 9084840, 4537939, 1740707
100, 2439, 9143093, 9267924, 4556181, 1746747
100, 2449, 9086868, 9224198, 4572751, 1775515
100, 2459, 9126109, 9214809, 4553409, 1780487
100, 2469, 9217119, 9181154, 4602379, 1789353
100, 2479, 9326493, 9330100, 4621524, 1776604
100, 2489, 9292453, 9217509, 4620696, 1801112
100, 2499, 9300688, 9272492, 4673315, 1779492
100, 2509, 9335483, 9254634, 4725326, 1811079
100, 2519, 9473036, 9617569, 5792683, 1995177
100, 2529, 9376047, 9229783, 4698798, 1776574
100, 2539, 9469692, 9243364, 4730640, 1794842
100, 2549, 9476076, 9337021, 5120203, 2696682
100, 2559, 9648596, 9457276, 4776009, 1811008
100, 2569, 9561649, 9297847, 4812513, 1842470
100, 2579, 9561021, 9335849, 4808522, 1815647
100, 2589, 9742528, 9357468, 4827534, 1829118
100, 2599, 9744898, 9312020, 4892224, 1816333
100, 2609, 9670085, 9337130, 4854974, 1850241
100, 2619, 9785656, 9366095, 4953565, 1826531
100, 2629, 10778629, 9960511, 5784134, 2103861
100, 2639, 9937931, 9400320, 4972033, 1839336
100, 2649, 9934010, 9415113, 4970157, 1872092
100, 2659, 9912397, 9436478, 4956813, 1844964
100, 2669, 9966520, 9453639, 4969115, 1878207
100, 2679, 9972841, 9458552, 4986113, 1857002
100, 2689, 10002002, 9455786, 5080491, 1904494
100, 2699, 10345081, 10455258, 5579786, 2082130
100, 2709, 10300975, 9413117, 5104411, 1874862
100, 2719, 10075541, 9497764, 5059965, 1897789
100, 2729, 10198069, 9510335, 5434948, 2105145
100, 2739, 10237022, 9495881, 5101329, 1900061
100, 2749, 10216001, 9505494, 5123365, 1923103
100, 2759, 10245640, 9525638, 5222099, 1943983
100, 2769, 10264312, 9498966, 5164272, 1905187
100, 2779, 10383449, 9531889, 5175902, 1923162
100, 2789, 10364733, 9549904, 5202474, 1910417
100, 2799, 10447028, 9565674, 5217837, 1945400
100, 2809, 10443095, 9605260, 5221803, 1944211
100, 2819, 10493538, 9574039, 5303977, 1948997
100, 2829, 10449597, 9717172, 5311307, 1952433
100, 2839, 10559427, 9576679, 5298929, 1934247
100, 2849, 10581162, 9591459, 5339227, 1943674
100, 2859, 10599145, 9631077, 5344455, 1994785
100, 2869, 10709407, 10482718, 5911827, 2178820
100, 2879, 10684093, 9660519, 5372983, 1963875
100, 2889, 10666254, 9634986, 5385439, 1967445
100, 2899, 11610556, 11306147, 6273733, 2209736
100, 2909, 11679575, 9656046, 5464747, 1979956
100, 2919, 10812503, 9662944, 5490960, 1975371
100, 2929, 10778308, 9688190, 5504390, 2139228
100, 2939, 10839010, 9887709, 5584265, 1967290
100, 2949, 10834808, 9661668, 5495709, 1956773
100, 2959, 10859551, 9638118, 5582344, 1995504
100, 2969, 12312329, 11072428, 5800713, 2018520
100, 2979, 10943844, 9658622, 5587590, 1979495
100, 2989, 10904736, 9637549, 5616933, 2025226
100, 2999, 11019719, 9687805, 5621848, 1990600
100, 3009, 10970982, 9651583, 5603284, 1996701
100, 3019, 11025793, 9708932, 5731571, 2009925
100, 3029, 11188257, 9722346, 5682776, 2011956
100, 3039, 11107228, 9745148, 5665826, 2034432
100, 3049, 11137291, 9678173, 5673418, 2043786
100, 3059, 11255257, 9803028, 5721838, 2045500
100, 3069, 11225563, 9702438, 5761369, 2031847
100, 3079, 11293254, 9772235, 5731607, 2033508
100, 3089, 11332898, 9817732, 5795299, 2037494
100, 3099, 11329234, 9747691, 5931537, 2138852
100, 3109, 11334833, 9746397, 5816561, 2065640
100, 3119, 11440294, 9733498, 5895340, 2059567
100, 3129, 12138925, 9798810, 5835597, 2055830
100, 3139, 11437566, 9718673, 5877555, 2085247
100, 3149, 11486046, 9713067, 5916556, 2099547
100, 3159, 11610115, 9751668, 5926155, 2145939
100, 3169, 11521202, 9770339, 5936704, 2096740
100, 3179, 11589969, 9780339, 5997908, 2107061
100, 3189, 11745057, 10178206, 5953294, 2111417
100, 3199, 11651437, 9821496, 5972906, 2113127
100, 3209, 12018564, 9934473, 6033640, 2115682
100, 3219, 13231184, 10910903, 6327511, 2104363
100, 3229, 12028251, 9899934, 6067173, 2134959
100, 3239, 11790753, 9848740, 6079739, 2112584
100, 3249, 12057433, 9952529, 6075510, 2178163
100, 3259, 12019730, 10029819, 6116439, 2183289
100, 3269, 12114280, 9995379, 6103222, 2183677
100, 3279, 12193549, 9993286, 6139321, 2186926
100, 3289, 12133600, 10014740, 6136479, 2210861
100, 3299, 12112265, 10019836, 6170404, 2180160
100, 3309, 12280137, 10057272, 6628889, 2233533
100, 3319, 12240949, 10030681, 6227107, 2238547
100, 3329, 12258657, 10025317, 6242249, 2227236
100, 3339, 12418937, 10025574, 6227292, 2251703
100, 3349, 12335228, 9986978, 6246964, 2225019
100, 3359, 12406663, 10078401, 6280692, 2240611
100, 3369, 12542578, 10046806, 6289127, 2261253
100, 3379, 12447150, 10013166, 6326316, 2249185
100, 3389, 12536501, 10101677, 6374640, 2273996
100, 3399, 12621696, 10079662, 6433594, 2279042
100, 3409, 12634003, 10044697, 6381792, 2254587
100, 3419, 12571773, 10051108, 6397781, 2269083
100, 3429, 12679402, 10050434, 6490084, 2344984
100, 3439, 12732625, 10021590, 6482858, 2284846
100, 3449, 12718614, 10073940, 6438572, 2269323
100, 3459, 12860462, 10139531, 6462178, 2273170
100, 3469, 12777191, 10094015, 6511746, 2284593
100, 3479, 12783410, 10036601, 6527286, 2310971
100, 3489, 13208387, 10710547, 6686700, 2313739
100, 3499, 12901388, 10107014, 6587313, 2305509
100, 3509, 12904306, 10075261, 6579902, 3106054
100, 3519, 13107975, 10041599, 6596907, 2327919
100, 3529, 13018677, 10144128, 6658338, 2335694
100, 3539, 13094562, 10053367, 6729177, 2306423
100, 3549, 13088669, 10081182, 6622934, 2310894
100, 3559, 13130972, 10038386, 6654608, 2303453
100, 3569, 13292692, 10257812, 8020180, 2375087
100, 3579, 15444909, 10136524, 6742724, 2296808
100, 3589, 13268204, 10032266, 6727142, 2304174
100, 3599, 13363292, 10177048, 6741980, 2300189
100, 3609, 13338278, 10009971, 6748326, 2299998
100, 3619, 13405916, 10038099, 6792577, 2304390
100, 3629, 13524594, 10044018, 6797052, 2323156
100, 3639, 13487793, 10084956, 6811815, 2323206
100, 3649, 13462694, 9995247, 6827860, 2326299
100, 3659, 13578019, 10500394, 6958276, 2392196
100, 3669, 13595999, 10000848, 6922752, 2361014
100, 3679, 13586902, 10017884, 6967247, 2390673
100, 3689, 13660226, 10003846, 6913193, 2349112
100, 3699, 13666521, 10005802, 6936193, 2357078
100, 3709, 13776784, 10065984, 6978587, 2380842
100, 3719, 13802832, 9984236, 6961844, 2347222
100, 3729, 13746663, 9985523, 6987196, 2360790
100, 3739, 13855701, 10122882, 7028268, 2364399
100, 3749, 13894601, 10005211, 7002502, 2385531
100, 3759, 13978484, 9972817, 7047150, 2387033
100, 3769, 14080531, 10309563, 7059282, 2407134
100, 3779, 14188394, 9978860, 7095400, 2373416
100, 3789, 14020642, 9921462, 7247667, 3243469
100, 3799, 15562989, 10858092, 7126317, 2376567
100, 3809, 14076178, 10000825, 7121299, 2421828
100, 3819, 14067267, 10063298, 7200441, 2434061
100, 3829, 14309080, 10071608, 7317090, 2387181
100, 3839, 14049297, 9993127, 7228425, 2406748
100, 3849, 14404061, 11212785, 8829045, 2768877
100, 3859, 14178220, 10042954, 7259778, 2411928
100, 3869, 14227782, 10019425, 7324430, 2415629
100, 3879, 14279001, 9938024, 7261688, 2410714
100, 3889, 14324892, 9987271, 7270104, 2426730
100, 3899, 14319149, 10103040, 7336120, 2411760
100, 3909, 14345189, 9985121, 7327523, 2412742
100, 3919, 14351307, 9966797, 7326069, 2467181
100, 3929, 14477302, 9976540, 7379736, 2433031
100, 3939, 14461232, 9916507, 7379080, 2447024
100, 3949, 14505052, 9951549, 7396953, 2420343
100, 3959, 14694865, 9967345, 7435277, 2425902
100, 3969, 14622773, 9949693, 7432039, 2458670
100, 3979, 14664241, 9952184, 7499217, 2426273
100, 3989, 15660700, 9938883, 7470233, 2467921
100, 3999, 14703500, 9896698, 7490269, 2457734
100, 4009, 14914344, 10011890, 7519339, 2472106
100, 4019, 14753289, 9958862, 7570194, 2449263
100, 4029, 14805720, 9942170, 7652660, 2510003
100, 4039, 15183551, 9961676, 7548501, 2476826
100, 4049, 14879918, 9921251, 7583684, 2571425
100, 4059, 14931138, 11086403, 8721813, 2494459
100, 4069, 14976974, 9894829, 7639579, 2502679
100, 4079, 15004959, 9932178, 7669395, 2483305
100, 4089, 15109119, 9829208, 7683546, 2466604
100, 4099, 14980031, 9889690, 7796910, 2448194
100, 4109, 15087999, 9892168, 7828327, 2480659
100, 4119, 15349520, 10018401, 7845257, 2507966
100, 4129, 15167177, 9888996, 7802383, 2469359
100, 4139, 15175206, 9834099, 8245985, 2497607
100, 4149, 15219093, 9816396, 7813740, 2482959
100, 4159, 15221874, 9867340, 7903045, 2497475
100, 4169, 15783441, 9830237, 7898834, 2508952
100, 4179, 15249196, 9809220, 7882528, 2507957
100, 4189, 15303083, 9971166, 7892763, 2479891
100, 4199, 15338177, 9820183, 7923550, 2525535
100, 4209, 15372954, 9824546, 7964602, 2510028
100, 4219, 15503028, 9831657, 7959039, 2506010
100, 4229, 15519765, 9872798, 7959888, 2491808
100, 4239, 15538902, 9839477, 8075004, 2528407
100, 4249, 15594526, 9864076, 8004555, 2534616
100, 4259, 15559412, 9882553, 8025416, 2546781
100, 4269, 15685236, 9953489, 8098026, 2523115
100, 4279, 15745002, 9811426, 8101840, 2516000
100, 4289, 15699089, 9876997, 8156677, 2539291
100, 4299, 17002623, 9857474, 8115691, 2529552
100, 4309, 15758913, 9813428, 8115691, 2553224
100, 4319, 17213527, 9924929, 8177715, 2543673
100, 4329, 15851950, 9827890, 8171507, 2560358
100, 4339, 15887443, 9792546, 8259771, 2607167
100, 4349, 15973142, 9791696, 8186411, 2661761
100, 4359, 15969670, 9757213, 8279356, 2646378
100, 4369, 18172641, 10596447, 9337861, 2954106
100, 4379, 20333473, 10752509, 8586205, 2741265
100, 4389, 16129470, 9859980, 8335033, 2662460
100, 4399, 16138027, 9742431, 8302278, 2664366
100, 4409, 16110608, 9761135, 8423448, 2634252
100, 4419, 16147001, 9782692, 8343066, 2643684
100, 4429, 16184123, 9740813, 8370970, 2644481
100, 4439, 16210704, 9812934, 8582079, 2970425
100, 4449, 16257129, 9738421, 8392197, 2680658
100, 4459, 16327468, 9735081, 8410243, 2731795
100, 4469, 16384664, 9693515, 8435917, 2660914
100, 4479, 16460174, 9708323, 8531085, 2672255
100, 4489, 16422162, 9713400, 8548104, 2683404
100, 4499, 16436680, 9695092, 8502082, 2657903
100, 4509, 16500248, 9655585, 8623519, 2699269
100, 4519, 16506192, 9798594, 8548463, 2692608
100, 4529, 16515854, 9636683, 8548611, 2688859
100, 4539, 16714140, 10299976, 9491788, 2964974
100, 4549, 16558876, 9601760, 8583018, 2712356
100, 4559, 16582876, 10532034, 10465036, 2970398
100, 4569, 17688910, 9710352, 8619348, 2729498
100, 4579, 16502522, 9541459, 8650933, 2699146
100, 4589, 16639467, 9577871, 8671260, 2705922
100, 4599, 16608942, 9571705, 8765270, 2762178
100, 4609, 16596243, 10754251, 9744457, 2767602
100, 4619, 16605139, 9563266, 8747967, 2752208
100, 4629, 16804036, 9522436, 8803273, 2727245
100, 4639, 16718902, 9559894, 8752920, 2711179
100, 4649, 16739535, 9539662, 8789101, 2731390
100, 4659, 16920387, 9600574, 8789202, 2750166
100, 4669, 16888603, 9505021, 8847321, 2721818
100, 4679, 17006081, 9569267, 8890125, 2716894
100, 4689, 17183384, 9864833, 8901221, 2709912
100, 4699, 16880334, 9553069, 8919306, 2728898
100, 4709, 19952160, 10080085, 8984173, 2777414
100, 4719, 17042582, 9523002, 8953096, 2756372
100, 4729, 17009395, 9533050, 8967510, 2727572
100, 4739, 17011853, 9568746, 8975720, 2734273
100, 4749, 17102520, 9507655, 9064975, 2784686
100, 4759, 17130889, 9501017, 8987971, 2762289
100, 4769, 17180671, 9497208, 9001179, 2794972
100, 4779, 18319870, 10055177, 9032106, 2732676
100, 4789, 17256767, 9538499, 9051920, 2752442
100, 4799, 18782015, 10394408, 9313283, 2802124
100, 4809, 17252109, 9457742, 9093276, 2756663
100, 4819, 17597446, 9519481, 9168225, 2738407
100, 4829, 17663056, 9413125, 9129764, 2781362
100, 4839, 17706593, 9441254, 9167246, 2786180
100, 4849, 17890202, 9434208, 9247682, 2810223
100, 4859, 17745648, 9424383, 9181255, 2782320
100, 4869, 17848321, 9417270, 9351670, 2814398
100, 4879, 17853140, 9386243, 9191375, 2846743
100, 4889, 17880651, 9374417, 9387636, 2779527
100, 4899, 17890139, 9433652, 9246333, 2787072
100, 4909, 17933859, 9408638, 9253807, 2804357
100, 4919, 18032472, 9360883, 9286050, 2794337
100, 4929, 18008307, 9426444, 9298429, 2790369
100, 4939, 18073781, 9447511, 9419792, 2810377
100, 4949, 18099743, 9327874, 9374649, 2820151
